cust_id,cltv_profit,age,income_annual_inr,credit_score,pd_12m,lgd_pct,ead_factor,avg_bal_12m_td,avg_bal_12m_savings,avg_bal_12m_current_ac,num_products,num_distinct_products,own_cnt_prod_P001,own_cnt_prod_P002,own_cnt_prod_P003,own_cnt_prod_P004,own_cnt_prod_P005,own_cnt_family_CREDIT_CARD,own_cnt_family_DEPOSIT_CURRENT,own_cnt_family_DEPOSIT_SAVINGS,own_cnt_family_OVERDRAFT,own_cnt_family_TERM_LOAN,has_any_product,has_loan_product,cbs_num_accounts,cbs_total_sanct_lim,cbs_total_clr_bal_amt,cbs_loan_acct_cnt,cbs_any_overdue,cbs_any_npa,cbs_max_dpd_days,cbs_txn_cnt_30d,cbs_txn_sum_30d,cbs_txn_avg_30d,cbs_txn_cnt_90d,cbs_txn_sum_90d,cbs_txn_avg_90d,cbs_txn_cnt_365d,cbs_txn_sum_365d,cbs_txn_avg_365d,cbs_txn_recency_days,cbs_emi_txn_cnt_365d,num_leads,num_distinct_lead_products,lead_recency_days,lead_cnt_prod_P001,lead_cnt_prod_P002,lead_cnt_prod_P003,lead_cnt_prod_P004,lead_cnt_prod_P005,total_balance_all_banks,anchor_balance,competitor_balance,aa_num_accounts,aa_num_anchor_accounts,aa_num_comp_accounts,aa_txn_count_total,aa_txn_count_90d,aa_avg_txn_amount,aa_digital_usage_ratio,aa_avg_monthly_inflows,aa_avg_monthly_outflows
C00185,24,49,426409.5,730,0.01,0.4,0.7,0.0,165.43,0.0,3,3,0,1,1,0,1,1,0,1,0,1,1,1,3,1000000.0,22524.5,2,0,0,0.0,,,,,,,132.0,127507.15817465606,965.96331950497,105,29.0,1.0,1.0,1244.0,0.0,0.0,1.0,0.0,0.0,23047.29,22524.5,522.79,5.0,3.0,2.0,75.0,0.0,1496.4497333333334,0.6266666666666667,4936.6475,4416.163333333333
C00187,248,68,139278.93,620,0.04,0.5,0.8,638.43,55.72,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,50000.0,9527.25,1,0,0,0.0,,,,,,,66.0,105930.9505,1605.0144015151516,132,9.0,1.0,1.0,554.0,0.0,0.0,0.0,1.0,0.0,9527.25,9527.25,0.0,2.0,2.0,0.0,122.0,25.0,1645.076557377049,0.8442622950819673,0.0,16724.945
C00188,1442,47,167293.44,603,0.04,0.5,0.8,257.74,123.8,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,123.8,0,0,0,0.0,,,,,,,17.0,83421.02497919496,4907.119116423233,113,3.0,1.0,1.0,71.0,1.0,0.0,0.0,0.0,0.0,26699.6,123.8,26575.800000000003,6.0,1.0,5.0,196.0,0.0,1078.2677040816327,0.6530612244897959,8349.262499999999,9262.443333333336
C00189,2748,35,134232.74,577,0.1,0.6,0.9,706.09,151.85,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,151.85,0,0,0,0.0,,,,,,,35.0,34376.3295,982.1808428571428,139,6.0,1.0,1.0,924.0,0.0,0.0,0.0,0.0,1.0,1007.18,151.85,855.33,5.0,1.0,4.0,220.0,13.0,1023.9828181818182,0.6227272727272727,6731.901666666668,12041.116666666669
C00190,1568,36,173167.45,592,0.1,0.6,0.9,661.88,91.94,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,100000.0,15797.22,1,0,0,0.0,,,,,,,65.0,105540.006,1623.6924,134,11.0,1.0,1.0,1058.0,0.0,1.0,0.0,0.0,0.0,26696.520000000004,15797.22,10899.3,5.0,2.0,3.0,257.0,29.0,1490.0258754863814,0.7392996108949417,10016.083333333334,21895.30416666667
C00191,2150,57,200000.0,685,0.04,0.5,0.8,542.25,255.41,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,100000.0,4634.3099999999995,1,0,0,0.0,,,,,,,80.0,119295.4795,1491.19349375,133,13.0,1.0,1.0,294.0,0.0,0.0,0.0,1.0,0.0,4730.03,4634.3099999999995,95.72,3.0,2.0,1.0,168.0,30.0,1494.6214285714286,0.7738095238095238,636.4399999999999,20288.26
C00192,1087,66,174896.36,628,0.04,0.5,0.8,0.0,187.38,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,1000000.0,4165.44,1,0,0,0.0,,,,,,,46.0,92464.603,2010.1000652173911,140,9.0,1.0,1.0,1457.0,0.0,0.0,1.0,0.0,0.0,4387.13,4165.4400000000005,221.69,4.0,2.0,2.0,145.0,19.0,1710.2766896551725,0.7379310344827587,2776.7025,17889.140833333335
C00193,5227,57,177279.52,590,0.1,0.6,0.9,440.27,110.04,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,500000.0,1867.91,1,0,0,0.0,,,,,,,58.0,114501.381,1974.1617413793103,132,12.0,1.0,1.0,1501.0,0.0,0.0,0.0,1.0,0.0,12659.38,1867.91,10791.47,6.0,2.0,4.0,257.0,23.0,1453.8251750972763,0.7392996108949417,12025.555,19110.534166666668
C00194,520,21,687116.22,610,0.04,0.5,0.8,0.0,146.7,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,146.7,0,0,0,0.0,,,,,,,30.0,25576.961000000003,852.5653666666668,135,5.0,1.0,1.0,979.0,0.0,0.0,1.0,0.0,0.0,263.90999999999997,146.7,117.21,2.0,1.0,1.0,90.0,17.0,1092.2404444444444,0.7555555555555555,1689.628333333333,6502.175
C00195,30,20,200000.0,662,0.04,0.5,0.8,881.36,102.65,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,50000.0,6364.15,1,0,0,0.0,,,,,,,73.0,179421.01959251016,2457.8221861987695,129,15.0,1.0,1.0,506.0,0.0,0.0,0.0,0.0,1.0,6364.15,6364.15,0.0,2.0,2.0,0.0,,,,,,
C00196,3819,59,736053.09,677,0.04,0.5,0.8,0.0,114.18,0.0,3,3,0,1,1,0,1,1,0,1,0,1,1,1,3,800000.0,21308.47,2,0,0,0.0,,,,,,,99.0,260160.456,2627.883393939394,134,22.0,1.0,1.0,979.0,0.0,0.0,0.0,1.0,0.0,21308.47,21308.47,0.0,3.0,3.0,0.0,165.0,34.0,2441.7458181818183,0.806060606060606,0.0,33574.005
C00197,2143,57,132875.72,594,0.1,0.6,0.9,186.72,117.16,65.28,3,3,1,1,0,0,1,1,1,1,0,0,1,0,3,500000.0,2607.05,1,0,0,0.0,,,,,,,149.0,394168.0455,2645.4231241610737,132,29.0,1.0,1.0,664.0,0.0,0.0,0.0,1.0,0.0,16756.36,2607.05,14149.31,6.0,3.0,3.0,373.0,52.0,2130.722627345845,0.7533512064343163,12327.948333333334,53902.013333333336
C00198,1806,33,85822.18,674,0.04,0.5,0.8,826.46,136.18,347.06,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,483.24,0,0,0,0.0,,,,,,,91.0,205979.8,2263.514285714286,132,21.0,1.0,1.0,2025.0,1.0,0.0,0.0,0.0,0.0,5795.99,483.24,5312.75,8.0,2.0,6.0,404.0,34.0,1821.7517326732673,0.6905940594059405,16278.9175,45053.39083333333
C00199,2095,23,642508.05,791,0.01,0.4,0.7,0.0,748.35,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,1000000.0,4539.3,1,0,0,0.0,,,,,,,85.0,137805.2525,1621.2382647058823,132,18.0,1.0,1.0,1048.0,0.0,0.0,0.0,1.0,0.0,4669.799999999999,4539.299999999999,130.5,3.0,2.0,1.0,155.0,34.0,1620.9921935483871,0.7419354838709677,1166.905,19770.91083333333
C00200,987,53,737808.28,792,0.01,0.4,0.7,0.0,181.77,159.57,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,341.34000000000003,0,0,0,0.0,,,,,,,81.0,199447.98,2462.320740740741,138,13.0,1.0,1.0,754.0,0.0,0.0,0.0,0.0,1.0,465.56,341.34000000000003,124.22,3.0,2.0,1.0,180.0,26.0,1822.034777777778,0.8111111111111111,3120.9275,24209.594166666662
C00201,16,25,162309.25,648,0.04,0.5,0.8,0.0,42.36,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,42.36,0,0,0,0.0,,,,,,,39.0,35229.5945,903.322935897436,134,7.0,1.0,1.0,1841.0,0.0,0.0,1.0,0.0,0.0,10021.05,42.36,9978.690000000002,4.0,1.0,3.0,153.0,14.0,897.723202614379,0.7973856209150327,2693.5425,8752.428333333333
C00202,3072,45,101588.85,677,0.04,0.5,0.8,0.0,63.78,180.44,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,244.22,0,0,0,0.0,,,,,,,84.0,186783.9345,2223.618267857143,132,17.0,1.0,1.0,1798.0,0.0,0.0,1.0,0.0,0.0,10676.72,244.22,10432.5,4.0,2.0,2.0,198.0,34.0,1967.590505050505,0.7575757575757576,2142.6266666666666,30322.61666666667
C00203,3,65,654802.24,664,0.04,0.5,0.8,0.0,95.37,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,95.37,0,0,0,0.0,,,,,,,35.0,32416.754,926.1929714285716,137,5.0,1.0,1.0,815.0,0.0,1.0,0.0,0.0,0.0,742.13,95.37,646.76,4.0,1.0,3.0,190.0,14.0,1429.7285789473683,0.6894736842105263,7581.98,15055.389166666668
C00204,1248,34,579072.47,743,0.01,0.4,0.7,709.78,113.14,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,50000.0,8288.89,1,0,0,0.0,,,,,,,97.0,143973.2515,1484.2603247422685,133,26.0,1.0,1.0,225.0,0.0,0.0,1.0,0.0,0.0,22654.99,8288.89,14366.1,5.0,2.0,3.0,291.0,41.0,1435.341237113402,0.711340206185567,7694.535833333334,27112.489166666663
C00205,1064,20,187515.74,500,0.1,0.6,0.9,0.0,100.81,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,100.81,0,0,0,0.0,,,,,,,45.0,38845.423,863.2316222222223,134,12.0,1.0,1.0,660.0,0.0,0.0,1.0,0.0,0.0,843.79,100.81,742.98,6.0,1.0,5.0,284.0,14.0,1200.7920422535212,0.676056338028169,12478.858333333332,15939.886666666667
C00206,18,23,200000.0,446,0.1,0.6,0.9,730.11,113.66,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,113.66,0,0,0,0.0,,,,,,,38.0,37215.8245,979.363802631579,137,9.0,1.0,1.0,1322.0,0.0,0.0,1.0,0.0,0.0,113.66,113.66,0.0,1.0,1.0,0.0,65.0,15.0,862.8269230769231,0.7384615384615385,0.0,4673.645833333333
C00207,235,58,200000.0,605,0.04,0.5,0.8,0.0,0.0,191.9,2,2,1,0,0,1,0,0,1,0,1,0,1,0,2,50000.0,15190.21,1,0,0,0.0,,,,2.0,2789.8721642088385,1394.9360821044193,109.0,266195.81220338243,2442.1634147099307,90,22.0,1.0,1.0,167.0,0.0,0.0,0.0,1.0,0.0,19769.81,15190.21,4579.6,7.0,2.0,5.0,218.0,0.0,1420.2907798165138,0.6192660550458715,14044.29,11757.659166666666
C00208,969,33,200000.0,747,0.01,0.4,0.7,0.0,135.33,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,300000.0,12351.51,1,0,0,0.0,,,,,,,56.0,72223.0175,1289.6967410714285,137,13.0,1.0,1.0,843.0,1.0,0.0,0.0,0.0,0.0,13369.6,12351.51,1018.09,6.0,2.0,4.0,247.0,14.0,1477.555344129555,0.728744939271255,11699.413333333332,18713.600833333338
C00209,36,72,785959.96,772,0.01,0.4,0.7,0.0,70.98,98.28,3,3,1,0,0,1,1,0,1,1,1,0,1,0,3,100000.0,4402.08,1,0,0,0.0,,,,,,,87.0,259277.90134293624,2980.2057625624857,157,17.0,1.0,1.0,1417.0,0.0,0.0,0.0,1.0,0.0,34406.73,4402.08,30004.65,6.0,3.0,3.0,127.0,0.0,1209.9387401574804,0.6377952755905512,6844.274166666667,5960.910833333332
C00210,117,73,148909.53,546,0.1,0.6,0.9,783.01,0.0,222.38,2,2,1,0,1,0,0,0,1,0,0,1,1,1,2,200000.0,4992.72,1,0,0,0.0,,,,,,,62.0,115799.14234857672,1867.7281023963983,166,14.0,1.0,1.0,142.0,0.0,0.0,1.0,0.0,0.0,6527.14,4992.72,1534.42,4.0,2.0,2.0,75.0,0.0,1567.7954666666667,0.6933333333333334,4267.655,5531.066666666667
C00211,1985,24,172275.15,548,0.1,0.6,0.9,378.9,0.0,380.7,2,2,1,1,0,0,0,1,1,0,0,0,1,0,2,1000000.0,4592.96,1,0,0,0.0,,,,,,,82.0,241587.2785,2946.186323170732,140,16.0,1.0,1.0,1199.0,0.0,0.0,1.0,0.0,0.0,5017.45,4592.96,424.49,4.0,2.0,2.0,222.0,25.0,2296.6845045045047,0.7567567567567568,3565.068333333333,38923.595
C00212,8492,21,1000000.0,711,0.01,0.4,0.7,499.3,61.04,0.0,3,3,0,0,1,1,1,0,0,1,1,1,1,1,3,600000.0,8503.68,2,1,0,13.0,,,,,,,76.0,187887.295,2472.20125,138,18.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8978.279999999999,8503.68,474.6,4.0,3.0,1.0,143.0,29.0,2041.2757342657344,0.7622377622377622,1125.5933333333337,23199.609166666665
C00213,3139,18,412542.66,772,0.01,0.4,0.7,935.21,89.35,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,89.35,0,0,0,0.0,,,,,,,24.0,23980.8245,999.2010208333336,136,4.0,1.0,1.0,1293.0,1.0,0.0,0.0,0.0,0.0,9201.420000000002,89.35,9112.070000000002,4.0,1.0,3.0,177.0,6.0,1348.6820903954804,0.7627118644067796,7445.900833333333,12447.160000000002
C00214,48,58,452698.44,719,0.01,0.4,0.7,0.0,120.61,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,120.61,0,0,0,0.0,,,,,,,36.0,30349.835,843.0509722222222,144,8.0,1.0,1.0,669.0,0.0,0.0,1.0,0.0,0.0,6424.54,120.61,6303.93,3.0,1.0,2.0,133.0,13.0,984.5212781954888,0.7593984962406015,3933.035,6978.7425
C00215,2923,26,144014.92,721,0.01,0.4,0.7,0.0,226.29,234.77,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,461.06,0,0,0,0.0,,,,,,,90.0,189862.177,2109.5797444444443,134,16.0,1.0,1.0,1750.0,0.0,0.0,0.0,0.0,1.0,461.06,461.06,0.0,2.0,2.0,0.0,136.0,34.0,2212.4573529411764,0.8308823529411765,0.0,25074.516666666663
C00216,1984,69,74418.98,456,0.1,0.6,0.9,809.39,257.94,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,50000.0,13937.52,1,0,0,0.0,,,,,,,60.0,91907.5765,1531.7929416666668,133,14.0,1.0,1.0,976.0,0.0,0.0,0.0,1.0,0.0,49429.19,13937.52,35491.67,3.0,2.0,1.0,143.0,32.0,1334.5083216783216,0.7552447552447552,2265.561666666667,13637.329166666668
C00217,2596,27,877888.09,662,0.04,0.5,0.8,0.0,156.06,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,100000.0,7732.070000000001,1,0,0,0.0,,,,,,,76.0,131708.25400000002,1733.0033421052633,132,16.0,1.0,1.0,1351.0,0.0,0.0,0.0,1.0,0.0,12937.49,7732.070000000001,5205.419999999999,5.0,2.0,3.0,245.0,25.0,1607.6964897959183,0.7020408163265306,6162.6125,26661.19083333333
C00218,425,24,133327.63,643,0.04,0.5,0.8,0.0,311.51,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,311.51,0,0,0,0.0,,,,,,,47.0,44823.1635,953.684329787234,135,9.0,1.0,1.0,719.0,0.0,0.0,1.0,0.0,0.0,14548.15,311.51,14236.64,6.0,1.0,5.0,225.0,21.0,1084.594711111111,0.7422222222222222,6722.2825,13613.868333333332
C00219,4703,18,350275.51,750,0.01,0.4,0.7,691.96,103.18,0.0,3,3,0,1,1,0,1,1,0,1,0,1,1,1,3,600000.0,19186.15,2,0,0,0.0,,,,,,,125.0,255760.745,2046.08596,137,22.0,1.0,1.0,504.0,0.0,0.0,1.0,0.0,0.0,22966.35,19186.15,3780.2,5.0,3.0,2.0,239.0,44.0,1897.192677824268,0.7364016736401674,3621.078333333333,34164.675833333335
C00220,91,57,113605.13,655,0.04,0.5,0.8,0.0,240.56,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,300000.0,8661.68,1,1,0,10.0,1.0,386.07699340066824,386.07699340066824,15.0,16518.1142625557,1101.2076175037134,93.0,87709.59697353326,943.1139459519704,28,20.0,1.0,1.0,1481.0,0.0,0.0,1.0,0.0,0.0,16762.65,8661.68,8100.969999999999,4.0,2.0,2.0,84.0,0.0,1669.7033333333331,0.6547619047619048,5161.461666666667,6526.461666666666
C00221,659,57,91401.28,697,0.04,0.5,0.8,0.0,0.0,164.75,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,164.75,0,0,0,0.0,,,,,,,46.0,157875.6,3432.0782608695654,142,9.0,1.0,1.0,1541.0,0.0,0.0,0.0,0.0,1.0,1946.49,164.75,1781.74,4.0,1.0,3.0,199.0,16.0,1924.791909547739,0.6432160804020101,7025.481666666667,24893.984166666665
C00222,1897,38,200000.0,661,0.04,0.5,0.8,207.43,164.36,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,164.36,0,0,0,0.0,,,,,,,29.0,26496.878,913.685448275862,146,6.0,1.0,1.0,1035.0,0.0,0.0,0.0,0.0,1.0,385.4500000000001,164.36,221.09,2.0,1.0,1.0,112.0,14.0,878.6958928571429,0.6964285714285714,2514.5783333333334,5686.583333333333
C00223,436,20,110330.24,694,0.04,0.5,0.8,0.0,209.71,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,209.71,0,0,0,0.0,,,,,,,38.0,85672.86911476859,2254.5491872307525,153,9.0,1.0,1.0,1710.0,0.0,0.0,1.0,0.0,0.0,209.71,209.71,0.0,1.0,1.0,0.0,,,,,,
C00224,2209,25,1747912.16,845,0.01,0.4,0.7,0.0,0.0,281.39,2,2,1,1,0,0,0,1,1,0,0,0,1,0,2,1000000.0,16482.09,1,0,0,0.0,,,,,,,104.0,284724.686,2737.7373653846153,135,24.0,1.0,1.0,1196.0,0.0,0.0,0.0,0.0,1.0,16482.09,16482.09,0.0,2.0,2.0,0.0,147.0,44.0,2639.3921088435377,0.7755102040816326,0.0,32332.553333333333
C00225,2093,73,408500.33,780,0.01,0.4,0.7,0.0,0.0,124.32,2,2,1,0,1,0,0,0,1,0,0,1,1,1,2,500000.0,4780.98,1,0,0,0.0,,,,,,,67.0,280729.898,4189.99847761194,132,17.0,1.0,1.0,1425.0,0.0,0.0,0.0,1.0,0.0,4780.98,4780.98,0.0,2.0,2.0,0.0,100.0,26.0,3959.7682,0.78,0.0,32998.068333333336
C00227,1156,73,741260.31,660,0.04,0.5,0.8,0.0,110.36,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,100000.0,457.63,1,0,0,0.0,,,,,,,57.0,118615.629,2080.975947368421,135,7.0,1.0,1.0,1907.0,0.0,0.0,0.0,1.0,0.0,23069.550000000003,457.63,22611.92,4.0,2.0,2.0,175.0,26.0,1474.6297142857145,0.7771428571428571,4098.310833333333,17406.705833333333
C00228,1852,67,2418807.3,807,0.01,0.4,0.7,0.0,115.91,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,50000.0,540.07,1,0,0,0.0,,,,,,,85.0,136840.87350000002,1609.8926294117648,132,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4988.04,540.0699999999999,4447.97,5.0,2.0,3.0,222.0,25.0,1689.323153153153,0.7477477477477478,5109.756666666666,26142.721666666665
C00229,767,47,347666.22,789,0.01,0.4,0.7,0.0,0.0,893.3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,893.3,0,0,0,0.0,,,,,,,30.0,87164.655,2905.4885,134,9.0,1.0,1.0,194.0,0.0,0.0,1.0,0.0,0.0,893.3,893.3,0.0,1.0,1.0,0.0,52.0,11.0,2956.680961538462,0.7884615384615384,0.0,12812.284166666666
C00230,477,49,2743203.74,773,0.01,0.4,0.7,0.0,68.89,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,100000.0,1877.83,1,1,0,24.0,,,,,,,64.0,87259.353,1363.427390625,135,14.0,1.0,1.0,1221.0,0.0,0.0,1.0,0.0,0.0,10835.02,1877.83,8957.19,7.0,2.0,5.0,261.0,27.0,1439.7036398467433,0.6398467432950191,13097.135833333334,18216.41833333333
C00231,1043,24,372134.23,706,0.01,0.4,0.7,1357.58,224.32,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,100000.0,503.65,1,0,0,0.0,,,,,,,51.0,146934.173,2881.0622156862746,137,7.0,1.0,1.0,1052.0,1.0,0.0,0.0,0.0,0.0,5841.46,503.65,5337.8099999999995,5.0,2.0,3.0,182.0,26.0,1603.2537362637363,0.7857142857142857,4314.263333333333,20001.751666666667
C00233,11,60,654990.78,766,0.01,0.4,0.7,0.0,118.0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,118.0,0,0,0,0.0,,,,,,,33.0,28281.035,857.0010606060606,132,14.0,1.0,1.0,1143.0,0.0,0.0,1.0,0.0,0.0,886.5,118.0,768.5,5.0,1.0,4.0,220.0,17.0,1247.742590909091,0.6772727272727272,8021.796666666666,14853.484166666669
C00234,2650,70,497806.97,748,0.01,0.4,0.7,0.0,62.47,148.28,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,210.75,0,0,0,0.0,,,,,,,75.0,122329.58571005924,1631.0611428007896,121,20.0,1.0,1.0,1412.0,0.0,0.0,0.0,0.0,1.0,661.8299999999999,210.75,451.08,3.0,2.0,1.0,45.0,0.0,2235.368,0.6888888888888889,3356.8583333333336,5025.7716666666665
C00235,3257,21,75676.66,627,0.04,0.5,0.8,1213.91,0.0,374.44,2,2,1,0,1,0,0,0,1,0,0,1,1,1,2,50000.0,2869.0,1,0,0,0.0,,,,,,,59.0,215490.383,3652.379372881356,139,15.0,1.0,1.0,44.0,0.0,0.0,1.0,0.0,0.0,14744.89,2869.0,11875.89,5.0,2.0,3.0,203.0,16.0,2354.581477832512,0.6847290640394089,5193.795,34637.875
C00236,390,62,135251.67,628,0.04,0.5,0.8,705.24,330.51,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,330.51,0,0,0,0.0,,,,,,,34.0,23720.286,697.6554705882353,135,9.0,1.0,1.0,726.0,0.0,0.0,1.0,0.0,0.0,538.5799999999999,330.51,208.07,2.0,1.0,1.0,91.0,16.0,1367.7185714285715,0.7252747252747253,4161.6883333333335,6210.177500000001
C00237,834,71,687716.5,718,0.01,0.4,0.7,0.0,179.7,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,179.7,0,0,0,0.0,,,,,,,57.0,52696.7875,924.505043859649,139,12.0,1.0,1.0,122.0,0.0,0.0,1.0,0.0,0.0,28534.36,179.7,28354.66,5.0,1.0,4.0,229.0,18.0,974.0035807860262,0.7161572052401747,7214.345,11372.89
C00238,387,59,130690.35,618,0.04,0.5,0.8,201.23,0.0,343.61,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,343.61,0,0,0,0.0,,,,,,,45.0,147975.0155,3288.333677777778,132,8.0,1.0,1.0,733.0,0.0,0.0,0.0,0.0,1.0,26398.23,343.61,26054.620000000003,4.0,1.0,3.0,165.0,21.0,1967.285393939394,0.7636363636363637,3821.265,23228.909166666668
C00239,193,61,495744.87,725,0.01,0.4,0.7,0.0,0.0,2067.48,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,2067.48,0,0,0,0.0,,,,,,,21.0,47421.845818840775,2258.183134230513,238,6.0,1.0,1.0,1568.0,0.0,0.0,0.0,0.0,1.0,3886.6,2067.48,1819.12,4.0,1.0,3.0,155.0,0.0,1307.8394193548388,0.6451612903225806,9355.598333333332,7537.327499999999
C00240,1359,32,156031.05,649,0.04,0.5,0.8,0.0,69.5,421.27,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,490.77,0,0,0,0.0,,,,,,,91.0,209771.9685,2305.1864670329674,133,15.0,1.0,1.0,1265.0,0.0,0.0,0.0,0.0,1.0,490.77,490.77,0.0,2.0,2.0,0.0,126.0,30.0,2028.141111111111,0.8412698412698413,0.0,21295.481666666667
C00241,38,27,1381713.93,845,0.01,0.4,0.7,0.0,0.0,69.98,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,69.98,0,0,0,0.0,,,,,,,48.0,42298.49700367051,881.218687576469,97,9.0,1.0,1.0,383.0,0.0,1.0,0.0,0.0,0.0,917.64,69.98,847.66,5.0,1.0,4.0,114.0,0.0,1551.9559649122807,0.6666666666666666,9060.3775,5683.204166666666
C00242,2027,62,125149.7,665,0.04,0.5,0.8,1158.19,174.21,0.0,3,3,0,0,1,1,1,0,0,1,1,1,1,1,3,1050000.0,16018.589999999998,2,0,0,0.0,,,,,,,83.0,216786.635,2611.887168674699,133,20.0,1.0,1.0,1790.0,0.0,0.0,1.0,0.0,0.0,17401.42,16018.589999999998,1382.83,6.0,3.0,3.0,232.0,35.0,2059.377844827586,0.6939655172413793,7761.828333333334,32052.81
C00243,360,32,845640.67,690,0.04,0.5,0.8,0.0,49.91,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,49.91,0,0,0,0.0,,,,,,,39.0,32448.538,832.0137948717949,132,7.0,1.0,1.0,2125.0,0.0,0.0,1.0,0.0,0.0,49.91,49.91,0.0,1.0,1.0,0.0,59.0,16.0,846.6262711864406,0.8135593220338984,0.0,4162.579166666666
C00244,1042,18,485784.52,734,0.01,0.4,0.7,0.0,0.0,120.74,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,120.74,0,0,0,0.0,,,,,,,38.0,117044.0785,3080.1073289473684,137,7.0,1.0,1.0,1776.0,0.0,0.0,0.0,1.0,0.0,14415.6,120.74,14294.86,4.0,1.0,3.0,185.0,11.0,2048.5903783783783,0.7027027027027027,7139.9608333333335,24442.474166666667
C00245,1475,30,158550.71,694,0.04,0.5,0.8,540.1,0.0,342.91,2,2,1,0,0,1,0,0,1,0,1,0,1,0,2,200000.0,5582.8,1,0,0,0.0,,,,,,,92.0,93669.13074962102,1018.1427255393588,118,25.0,1.0,1.0,1955.0,0.0,0.0,1.0,0.0,0.0,13857.37,5582.8,8274.57,4.0,2.0,2.0,74.0,0.0,1609.8913513513514,0.581081081081081,4035.8458333333338,5891.8175
C00246,268,41,135702.42,562,0.1,0.6,0.9,0.0,0.0,618.17,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,618.17,0,0,0,0.0,,,,,,,30.0,26095.735653473537,869.8578551157844,164,6.0,1.0,1.0,2031.0,0.0,0.0,0.0,1.0,0.0,1186.06,618.17,567.89,3.0,1.0,2.0,45.0,0.0,1928.6837777777775,0.7111111111111111,3324.6275,3907.9366666666665
C00247,2446,67,118190.29,481,0.1,0.6,0.9,101.7,109.38,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,109.38,0,0,0,0.0,,,,,,,42.0,43909.007,1045.4525476190477,145,7.0,1.0,1.0,1073.0,0.0,0.0,0.0,1.0,0.0,9021.56,109.38,8912.18,5.0,1.0,4.0,272.0,21.0,1052.752242647059,0.6727941176470589,10244.945,13617.439166666663
