Transaction_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Balance_After,Channel,Merchant_Category,Transaction_Status
TXN000004089,ACCT00000341,CUST000380,2023-06-15 19:19:02,Credit,129094.5,,Branch,Healthcare,Completed
TXN000004090,ACCT00000360,CUST000069,2023-02-06 02:33:24,Debit,9324.28,,POS,Fuel,Completed
TXN000004091,ACCT00000253,CUST000325,2023-08-13 23:01:57,Credit,49916.29,,Online,Education,Completed
TXN000004092,ACCT00000463,CUST000485,2022-05-20 00:58:57,Credit,73363.3,,ATM,Entertainment,Completed
TXN000004093,ACCT00000298,CUST000496,2025-09-24 19:33:20,Credit,32686.54,,Branch,Travel,Completed
TXN000004094,ACCT00000347,CUST000374,2025-08-09 16:48:11,Credit,85430.67,,POS,Healthcare,Completed
TXN000004095,ACCT00000030,CUST000241,2022-01-14 18:34:29,Debit,391.06,,ATM,Utilities,Pending
TXN000004096,ACCT00000095,CUST000338,2024-07-22 13:55:20,Credit,86805.64,,Online,Salary,Completed
TXN000004097,ACCT00000509,CUST000086,2025-04-19 14:21:40,Debit,249.62,,Online,Fuel,Completed
TXN000004098,ACCT00000386,CUST000273,2025-05-27 13:00:34,Credit,54597.44,,Branch,Salary,Completed
TXN000004099,ACCT00000102,CUST000497,2024-10-09 06:38:27,Credit,86490.9,,Online,Healthcare,Completed
TXN000004100,ACCT00000544,CUST000103,2022-12-27 00:25:02,Credit,112748.62,,ATM,Dining,Completed
TXN000004101,ACCT00000333,CUST000179,2025-07-25 08:54:58,Credit,99538.41,,ATM,Dining,Completed
TXN000004102,ACCT00000199,CUST000099,2023-02-06 18:42:52,Debit,2337.48,,Mobile App,Dining,Completed
TXN000004103,ACCT00000088,CUST000163,2023-09-24 07:13:31,Credit,3822.44,,ATM,Fuel,Completed
TXN000004104,ACCT00000117,CUST000422,2022-04-19 04:06:48,Debit,165.02,,POS,Travel,Completed
TXN000004105,ACCT00000020,CUST000251,2023-01-09 16:16:57,Credit,49526.19,,Mobile App,Travel,Completed
TXN000004106,ACCT00000576,CUST000019,2023-02-27 13:16:29,Debit,6205.08,,POS,Education,Completed
TXN000004107,ACCT00000035,CUST000327,2022-01-25 05:27:03,Credit,81305.38,,Online,Education,Failed
TXN000004108,ACCT00000585,CUST000495,2023-05-29 18:07:10,Credit,82798.2,,ATM,Travel,Completed
TXN000004109,ACCT00000186,CUST000021,2024-07-11 14:51:35,Credit,43173.79,,Branch,Travel,Completed
TXN000004110,ACCT00000628,CUST000271,2025-03-09 07:01:27,Credit,130976.72,,POS,Dining,Completed
TXN000004111,ACCT00000338,CUST000205,2023-04-02 05:19:16,Debit,3440.37,,ATM,Education,Completed
TXN000004112,ACCT00000363,CUST000426,2025-08-05 06:13:17,Credit,40952.78,,Online,Education,Completed
TXN000004113,ACCT00000352,CUST000380,2022-09-19 20:13:32,Debit,1432.86,,ATM,Utilities,Completed
TXN000004114,ACCT00000425,CUST000316,2025-02-27 09:52:53,Debit,4161.86,,POS,Entertainment,Completed
TXN000004115,ACCT00000278,CUST000154,2023-04-21 09:44:10,Credit,39571.45,,Mobile App,Travel,Completed
TXN000004116,ACCT00000327,CUST000425,2024-06-27 21:11:58,Debit,624.17,,Online,E-commerce,Completed
TXN000004117,ACCT00000691,CUST000097,2022-07-02 14:19:16,Credit,30948.54,,Online,Fuel,Completed
TXN000004118,ACCT00000234,CUST000242,2025-07-02 23:17:59,Debit,6160.76,,POS,Travel,Completed
TXN000004119,ACCT00000527,CUST000291,2024-07-30 10:47:14,Credit,40422.93,,ATM,Groceries,Completed
TXN000004120,ACCT00000055,CUST000482,2022-05-21 13:59:19,Credit,138580.92,,ATM,Education,Completed
TXN000004121,ACCT00000570,CUST000469,2022-06-10 16:31:00,Debit,4791.95,,Mobile App,Travel,Completed
TXN000004122,ACCT00000652,CUST000080,2024-10-16 05:40:19,Credit,30809.01,,POS,Healthcare,Completed
TXN000004123,ACCT00000077,CUST000492,2025-02-19 22:13:01,Debit,5518.57,,ATM,Travel,Completed
TXN000004124,ACCT00000580,CUST000342,2023-04-14 17:31:03,Credit,131060.01,,ATM,Travel,Completed
TXN000004125,ACCT00000178,CUST000260,2024-08-29 16:49:36,Debit,2121.64,,Branch,E-commerce,Completed
TXN000004126,ACCT00000154,CUST000397,2025-05-07 20:01:43,Debit,10187.76,,Online,Education,Completed
TXN000004127,ACCT00000174,CUST000199,2024-11-13 19:17:31,Credit,94125.62,,Branch,Healthcare,Completed
TXN000004128,ACCT00000675,CUST000342,2024-02-04 04:57:11,Debit,386.14,,Online,Groceries,Completed
TXN000004129,ACCT00000142,CUST000425,2023-10-06 23:46:04,Credit,163573.2,,POS,Travel,Completed
TXN000004130,ACCT00000653,CUST000060,2023-12-10 21:45:47,Credit,21091.63,,ATM,Utilities,Completed
TXN000004131,ACCT00000350,CUST000108,2024-03-15 03:29:07,Debit,891.24,,ATM,Fuel,Completed
TXN000004132,ACCT00000480,CUST000472,2022-02-28 06:48:59,Credit,73700.76,,ATM,Groceries,Completed
TXN000004133,ACCT00000500,CUST000124,2025-02-04 11:25:05,Debit,12418.52,,ATM,Healthcare,Completed
TXN000004134,ACCT00000123,CUST000429,2022-04-29 03:58:04,Credit,105287.07,,POS,Travel,Completed
TXN000004135,ACCT00000261,CUST000269,2023-08-17 03:27:21,Debit,5355.71,,ATM,Dining,Completed
TXN000004136,ACCT00000517,CUST000292,2023-01-10 13:30:35,Debit,1117.43,,Mobile App,Education,Completed
TXN000004137,ACCT00000372,CUST000204,2025-05-28 03:16:27,Credit,70473.66,,Online,Travel,Completed
TXN000004138,ACCT00000502,CUST000127,2022-11-27 16:57:14,Credit,52789.08,,Online,Entertainment,Completed
TXN000004139,ACCT00000509,CUST000086,2025-01-25 23:38:45,Credit,96418.35,,Branch,Fuel,Completed
TXN000004140,ACCT00000691,CUST000097,2025-07-27 00:04:22,Credit,123360.41,,POS,Groceries,Completed
TXN000004141,ACCT00000058,CUST000402,2023-12-30 04:29:50,Debit,15027.24,,Online,E-commerce,Completed
TXN000004142,ACCT00000249,CUST000353,2022-09-26 02:19:06,Credit,56934.36,,ATM,Salary,Completed
TXN000004143,ACCT00000089,CUST000003,2025-03-12 13:58:47,Debit,4362.05,,Mobile App,Salary,Completed
TXN000004144,ACCT00000170,CUST000257,2023-09-23 23:26:53,Credit,62774.7,,Mobile App,Dining,Completed
TXN000004145,ACCT00000062,CUST000166,2024-08-12 14:23:47,Credit,116928.16,,POS,Healthcare,Completed
TXN000004146,ACCT00000020,CUST000251,2022-08-19 12:50:52,Credit,41472.94,,Branch,Entertainment,Completed
TXN000004147,ACCT00000563,CUST000230,2022-12-01 00:04:13,Credit,75122.4,,POS,Utilities,Pending
TXN000004148,ACCT00000420,CUST000015,2023-04-23 14:09:05,Credit,98384.92,,Mobile App,Salary,Completed
TXN000004149,ACCT00000112,CUST000383,2025-04-08 21:05:50,Debit,338.49,,ATM,Entertainment,Completed
TXN000004150,ACCT00000700,CUST000184,2025-03-03 08:29:53,Credit,84269.24,,ATM,Dining,Completed
TXN000004151,ACCT00000022,CUST000471,2023-11-26 10:02:17,Debit,2136.87,,Online,Education,Completed
TXN000004152,ACCT00000533,CUST000375,2025-04-21 13:55:30,Debit,8942.17,,Mobile App,Fuel,Completed
TXN000004153,ACCT00000427,CUST000328,2025-01-13 12:43:23,Credit,65655.72,,Mobile App,Entertainment,Completed
TXN000004154,ACCT00000169,CUST000312,2022-02-26 19:58:02,Credit,83079.96,,ATM,Dining,Completed
TXN000004155,ACCT00000528,CUST000280,2022-12-31 09:42:56,Credit,5209.58,,Mobile App,Travel,Completed
TXN000004156,ACCT00000609,CUST000008,2022-08-29 02:03:44,Credit,32787.03,,POS,Travel,Completed
TXN000004157,ACCT00000554,CUST000158,2023-11-15 22:00:38,Credit,115415.17,,Online,Dining,Completed
TXN000004158,ACCT00000420,CUST000015,2023-06-24 23:57:30,Debit,271.21,,POS,Travel,Pending
TXN000004159,ACCT00000690,CUST000246,2025-09-03 08:56:30,Credit,39721.57,,Branch,Healthcare,Completed
TXN000004160,ACCT00000325,CUST000295,2023-11-18 01:35:56,Debit,4713.57,,POS,Education,Completed
TXN000004161,ACCT00000405,CUST000300,2023-07-14 22:34:23,Credit,125653.21,,ATM,Dining,Completed
TXN000004162,ACCT00000523,CUST000030,2022-09-06 19:11:09,Debit,6049.66,,POS,Dining,Completed
TXN000004163,ACCT00000278,CUST000154,2024-02-14 06:08:30,Credit,100541.73,,Mobile App,E-commerce,Completed
TXN000004164,ACCT00000004,CUST000370,2025-08-27 13:44:19,Debit,10988.12,,Online,Travel,Completed
TXN000004165,ACCT00000342,CUST000098,2025-04-02 22:36:41,Debit,896.08,,Online,Groceries,Completed
TXN000004166,ACCT00000191,CUST000019,2023-11-11 13:48:50,Debit,4310.22,,POS,Dining,Completed
TXN000004167,ACCT00000232,CUST000012,2022-04-01 15:21:20,Debit,2803.93,,Online,Healthcare,Completed
TXN000004168,ACCT00000680,CUST000144,2023-02-02 04:46:55,Credit,152051.43,,Online,E-commerce,Pending
TXN000004169,ACCT00000454,CUST000489,2022-12-12 22:07:59,Debit,2906.39,,ATM,Dining,Completed
TXN000004170,ACCT00000034,CUST000215,2023-12-18 19:58:18,Credit,122153.74,,ATM,Healthcare,Completed
TXN000004171,ACCT00000233,CUST000099,2023-06-05 10:07:48,Debit,4145.04,,POS,Fuel,Completed
TXN000004172,ACCT00000352,CUST000380,2022-08-16 19:03:15,Debit,1211.64,,Branch,Education,Failed
TXN000004173,ACCT00000410,CUST000366,2025-03-02 17:52:47,Credit,112717.54,,Branch,Utilities,Completed
TXN000004174,ACCT00000129,CUST000291,2023-06-17 04:58:46,Debit,3406.27,,POS,Dining,Completed
TXN000004175,ACCT00000608,CUST000163,2022-02-08 09:44:49,Debit,2030.48,,Branch,Entertainment,Completed
TXN000004176,ACCT00000410,CUST000366,2025-01-28 15:41:08,Credit,121520.04,,Mobile App,Entertainment,Completed
TXN000004177,ACCT00000199,CUST000099,2022-07-31 06:33:34,Credit,112120.63,,POS,Entertainment,Pending
TXN000004178,ACCT00000223,CUST000275,2023-02-05 14:09:50,Debit,3542.46,,Online,Fuel,Completed
TXN000004179,ACCT00000364,CUST000067,2024-12-18 23:42:43,Credit,19179.32,,Online,Fuel,Completed
TXN000004180,ACCT00000237,CUST000257,2023-12-24 21:37:11,Debit,2591.26,,Online,Education,Completed
TXN000004181,ACCT00000691,CUST000097,2022-10-02 12:22:15,Debit,4729.19,,Branch,Dining,Completed
TXN000004182,ACCT00000213,CUST000177,2022-06-08 11:06:02,Debit,6111.28,,Online,Entertainment,Completed
TXN000004183,ACCT00000483,CUST000252,2025-07-04 21:31:53,Debit,4551.92,,ATM,Fuel,Pending
TXN000004184,ACCT00000599,CUST000387,2023-04-30 23:26:19,Debit,8573.33,,Online,Travel,Completed
TXN000004185,ACCT00000035,CUST000327,2022-11-14 13:06:17,Credit,75654.97,,ATM,Travel,Completed
TXN000004186,ACCT00000203,CUST000146,2022-10-24 20:15:15,Debit,2434.71,,Online,Utilities,Failed
TXN000004187,ACCT00000648,CUST000033,2024-08-31 14:44:28,Debit,8778.96,,Mobile App,Travel,Completed
TXN000004188,ACCT00000376,CUST000173,2023-09-12 05:46:03,Debit,4655.05,,Online,E-commerce,Completed
TXN000004189,ACCT00000662,CUST000004,2024-01-27 07:40:13,Debit,5595.87,,Branch,Education,Pending
TXN000004190,ACCT00000225,CUST000448,2023-11-15 08:13:10,Debit,5648.7,,Mobile App,Fuel,Completed
TXN000004191,ACCT00000658,CUST000013,2024-08-30 22:08:12,Credit,149561.94,,ATM,Education,Completed
TXN000004192,ACCT00000432,CUST000357,2024-06-06 14:05:58,Credit,10657.24,,Mobile App,Groceries,Pending
TXN000004193,ACCT00000669,CUST000304,2024-09-02 07:19:58,Credit,47015.97,,Branch,E-commerce,Completed
TXN000004194,ACCT00000366,CUST000116,2023-04-23 03:52:25,Credit,66624.98,,Online,Utilities,Completed
TXN000004195,ACCT00000377,CUST000447,2024-01-31 08:40:29,Debit,12179.31,,POS,Dining,Completed
TXN000004196,ACCT00000685,CUST000139,2022-09-02 10:08:00,Credit,80434.24,,Branch,Groceries,Completed
TXN000004197,ACCT00000331,CUST000097,2022-11-17 09:52:43,Debit,318.68,,POS,Entertainment,Completed
TXN000004198,ACCT00000664,CUST000172,2024-07-25 00:07:30,Credit,116924.67,,Mobile App,Fuel,Completed
TXN000004199,ACCT00000372,CUST000204,2024-08-16 01:44:47,Debit,579.09,,Branch,Salary,Completed
TXN000004200,ACCT00000539,CUST000371,2024-05-13 20:38:15,Debit,1310.67,,Mobile App,Groceries,Completed
TXN000004201,ACCT00000227,CUST000465,2024-07-26 02:03:14,Credit,99530.62,,Mobile App,Dining,Completed
TXN000004202,ACCT00000480,CUST000472,2024-11-17 14:05:50,Debit,8188.88,,Online,Utilities,Completed
TXN000004203,ACCT00000382,CUST000284,2022-02-05 12:10:49,Debit,10044.79,,Online,Utilities,Completed
TXN000004204,ACCT00000609,CUST000008,2024-03-02 23:03:54,Credit,44249.34,,Mobile App,Healthcare,Completed
TXN000004205,ACCT00000354,CUST000431,2025-05-24 10:40:05,Credit,83748.73,,ATM,Groceries,Completed
TXN000004206,ACCT00000131,CUST000163,2023-05-31 03:45:25,Debit,1665.93,,POS,Healthcare,Completed
TXN000004207,ACCT00000445,CUST000474,2025-09-24 07:06:02,Credit,74520.11,,ATM,Healthcare,Completed
TXN000004208,ACCT00000662,CUST000004,2023-12-13 01:52:58,Debit,2390.12,,Branch,Education,Completed
TXN000004209,ACCT00000428,CUST000363,2024-01-02 17:19:04,Debit,5968.53,,Branch,Dining,Completed
TXN000004210,ACCT00000591,CUST000004,2024-11-20 01:47:54,Credit,138379.78,,Online,Salary,Completed
TXN000004211,ACCT00000573,CUST000042,2024-06-25 13:15:18,Credit,43399.32,,Mobile App,Utilities,Completed
TXN000004212,ACCT00000001,CUST000471,2022-12-26 00:26:27,Credit,102712.61,,Online,Travel,Completed
TXN000004213,ACCT00000151,CUST000205,2025-08-23 13:14:30,Credit,115878.51,,POS,Salary,Completed
TXN000004214,ACCT00000157,CUST000340,2022-06-10 06:12:33,Credit,83448.38,,Branch,Dining,Completed
TXN000004215,ACCT00000411,CUST000303,2023-01-11 22:54:54,Credit,100876.18,,Branch,Entertainment,Completed
TXN000004216,ACCT00000587,CUST000047,2024-11-17 03:52:34,Credit,47622.38,,Online,Dining,Completed
TXN000004217,ACCT00000619,CUST000067,2023-02-04 12:01:53,Credit,135616.55,,Mobile App,Travel,Completed
TXN000004218,ACCT00000008,CUST000004,2022-11-09 08:09:26,Credit,120859.49,,Branch,Travel,Completed
TXN000004219,ACCT00000425,CUST000316,2023-07-17 19:17:38,Credit,125987.35,,Branch,Entertainment,Completed
TXN000004220,ACCT00000077,CUST000492,2024-01-01 00:15:57,Debit,3178.18,,Mobile App,Education,Pending
TXN000004221,ACCT00000223,CUST000275,2022-02-18 15:22:22,Debit,5046.48,,Online,Utilities,Completed
TXN000004222,ACCT00000017,CUST000133,2024-10-25 16:06:19,Debit,580.36,,POS,Entertainment,Completed
TXN000004223,ACCT00000390,CUST000492,2024-11-09 02:37:30,Credit,139681.8,,Online,Salary,Completed
TXN000004224,ACCT00000360,CUST000069,2025-02-17 01:44:42,Credit,44183.01,,POS,Entertainment,Completed
TXN000004225,ACCT00000191,CUST000019,2022-09-22 02:30:04,Debit,3760.97,,Branch,Fuel,Completed
TXN000004226,ACCT00000463,CUST000485,2023-02-21 04:05:59,Debit,7351.54,,Mobile App,Utilities,Completed
TXN000004227,ACCT00000437,CUST000342,2024-11-02 23:23:17,Credit,84876.24,,ATM,Utilities,Completed
TXN000004228,ACCT00000595,CUST000308,2022-07-12 09:10:42,Debit,3125.99,,Mobile App,Groceries,Completed
TXN000004229,ACCT00000310,CUST000294,2024-05-02 09:35:51,Credit,97514.18,,POS,Groceries,Completed
TXN000004230,ACCT00000453,CUST000362,2022-11-19 22:03:22,Debit,1811.29,,POS,Travel,Completed
TXN000004231,ACCT00000312,CUST000272,2025-03-19 13:23:47,Credit,60762.6,,Mobile App,Dining,Pending
TXN000004232,ACCT00000644,CUST000073,2024-12-09 04:46:23,Debit,10739.39,,POS,Fuel,Completed
TXN000004233,ACCT00000366,CUST000116,2024-08-11 20:59:06,Credit,167237.86,,Branch,Utilities,Completed
TXN000004234,ACCT00000496,CUST000190,2023-11-01 03:21:20,Debit,4496.71,,Mobile App,Groceries,Completed
TXN000004235,ACCT00000614,CUST000082,2022-11-04 07:32:40,Credit,62005.68,,ATM,Healthcare,Completed
TXN000004236,ACCT00000300,CUST000339,2025-04-12 23:03:46,Credit,109385.23,,Mobile App,Utilities,Completed
TXN000004237,ACCT00000015,CUST000178,2023-03-20 14:36:08,Credit,90398.66,,POS,Entertainment,Completed
TXN000004238,ACCT00000279,CUST000464,2023-10-13 01:34:36,Credit,106942.67,,Mobile App,Travel,Completed
TXN000004239,ACCT00000262,CUST000343,2024-02-07 00:36:57,Debit,2162.77,,Online,Fuel,Completed
TXN000004240,ACCT00000452,CUST000230,2025-04-08 05:20:50,Debit,8468.06,,Branch,Salary,Completed
TXN000004241,ACCT00000514,CUST000391,2024-06-08 12:04:33,Debit,3537.44,,Branch,Healthcare,Completed
TXN000004242,ACCT00000448,CUST000244,2023-06-20 13:58:35,Debit,4728.39,,Mobile App,Entertainment,Completed
TXN000004243,ACCT00000454,CUST000489,2024-04-22 11:10:00,Credit,30035.13,,POS,Education,Completed
TXN000004244,ACCT00000093,CUST000146,2024-07-10 20:06:55,Debit,3012.71,,POS,Travel,Completed
TXN000004245,ACCT00000252,CUST000366,2025-06-20 12:08:51,Credit,109862.24,,Branch,Groceries,Completed
TXN000004246,ACCT00000621,CUST000010,2025-06-26 21:51:43,Credit,88086.82,,Mobile App,E-commerce,Completed
TXN000004247,ACCT00000634,CUST000306,2022-11-29 22:29:50,Debit,12686.05,,POS,Salary,Failed
TXN000004248,ACCT00000332,CUST000014,2022-03-31 17:22:06,Debit,3235.38,,Online,Groceries,Completed
TXN000004249,ACCT00000524,CUST000009,2025-08-29 20:30:55,Credit,95421.42,,Branch,Healthcare,Completed
TXN000004250,ACCT00000623,CUST000144,2024-09-20 20:43:48,Debit,3508.69,,Branch,Entertainment,Pending
TXN000004251,ACCT00000306,CUST000301,2025-04-18 04:30:51,Debit,2327.18,,Branch,Travel,Completed
TXN000004252,ACCT00000542,CUST000158,2023-09-23 05:36:22,Credit,111228.7,,Online,Utilities,Completed
TXN000004253,ACCT00000192,CUST000274,2025-06-28 05:03:07,Debit,1980.94,,Branch,Healthcare,Completed
TXN000004254,ACCT00000033,CUST000286,2025-07-01 18:41:00,Debit,3402.3,,Mobile App,Education,Completed
TXN000004255,ACCT00000066,CUST000465,2022-01-08 22:28:43,Debit,10460.12,,Online,E-commerce,Completed
TXN000004256,ACCT00000318,CUST000290,2023-10-14 20:06:10,Credit,51490.48,,POS,Healthcare,Pending
TXN000004257,ACCT00000001,CUST000471,2023-04-11 11:56:45,Debit,4716.0,,Online,Education,Pending
TXN000004258,ACCT00000413,CUST000474,2023-02-08 04:59:14,Credit,100527.48,,Branch,Education,Completed
TXN000004259,ACCT00000441,CUST000285,2025-02-15 05:56:05,Debit,11221.56,,ATM,Healthcare,Pending
TXN000004260,ACCT00000084,CUST000191,2022-10-17 08:22:35,Debit,5817.99,,ATM,E-commerce,Completed
TXN000004261,ACCT00000046,CUST000113,2025-03-18 03:59:21,Debit,9574.2,,Mobile App,Healthcare,Completed
TXN000004262,ACCT00000321,CUST000058,2023-06-30 11:44:24,Credit,40032.03,,Mobile App,Utilities,Completed
TXN000004263,ACCT00000654,CUST000350,2024-05-24 15:14:29,Debit,3339.33,,ATM,Travel,Completed
TXN000004264,ACCT00000126,CUST000089,2023-05-03 13:23:55,Debit,858.12,,Online,Entertainment,Completed
TXN000004265,ACCT00000382,CUST000284,2022-07-23 12:51:34,Credit,119308.84,,POS,Groceries,Failed
TXN000004266,ACCT00000103,CUST000341,2025-06-19 22:30:42,Debit,5333.01,,Mobile App,E-commerce,Completed
TXN000004267,ACCT00000324,CUST000451,2025-03-09 20:30:17,Debit,5721.55,,ATM,Salary,Completed
TXN000004268,ACCT00000601,CUST000349,2023-06-11 04:59:33,Credit,80859.02,,Online,Fuel,Completed
TXN000004269,ACCT00000012,CUST000433,2022-06-14 13:16:57,Debit,952.45,,ATM,Salary,Completed
TXN000004270,ACCT00000302,CUST000103,2025-06-13 07:06:08,Credit,82680.17,,POS,Utilities,Completed
TXN000004271,ACCT00000555,CUST000464,2022-05-24 21:57:56,Credit,69466.59,,Mobile App,Groceries,Completed
TXN000004272,ACCT00000395,CUST000247,2025-03-07 11:17:32,Debit,612.88,,Mobile App,Travel,Completed
TXN000004273,ACCT00000623,CUST000144,2024-06-01 16:11:37,Debit,4565.74,,Online,Healthcare,Completed
TXN000004274,ACCT00000641,CUST000141,2025-05-03 12:56:06,Credit,65671.66,,ATM,E-commerce,Completed
TXN000004275,ACCT00000345,CUST000485,2022-07-07 16:16:39,Debit,3964.14,,Mobile App,Entertainment,Completed
TXN000004276,ACCT00000591,CUST000004,2023-10-02 16:25:42,Credit,217.42,,ATM,Fuel,Completed
TXN000004277,ACCT00000444,CUST000411,2025-05-19 22:00:35,Credit,83285.58,,ATM,Education,Reversed
TXN000004278,ACCT00000008,CUST000004,2024-04-13 01:31:05,Debit,1303.63,,Branch,Dining,Completed
TXN000004279,ACCT00000152,CUST000173,2024-07-17 02:23:16,Debit,9890.61,,Online,Fuel,Completed
TXN000004280,ACCT00000375,CUST000226,2022-01-27 19:58:07,Credit,15704.13,,ATM,Dining,Completed
TXN000004281,ACCT00000433,CUST000307,2022-05-11 01:39:24,Debit,3155.6,,Mobile App,Entertainment,Completed
TXN000004282,ACCT00000213,CUST000177,2025-06-16 14:39:01,Debit,6924.21,,ATM,Entertainment,Completed
TXN000004283,ACCT00000287,CUST000034,2024-06-14 13:00:41,Credit,71027.43,,Online,Salary,Completed
TXN000004284,ACCT00000044,CUST000346,2024-05-23 20:55:17,Credit,64102.92,,ATM,Groceries,Completed
TXN000004285,ACCT00000219,CUST000109,2024-01-13 13:08:58,Debit,6905.31,,POS,Education,Completed
TXN000004286,ACCT00000372,CUST000204,2024-03-22 03:10:26,Credit,96623.58,,POS,Salary,Failed
TXN000004287,ACCT00000460,CUST000033,2023-01-31 22:51:42,Debit,5595.42,,POS,Healthcare,Completed
TXN000004288,ACCT00000109,CUST000179,2022-04-17 02:09:28,Debit,622.46,,POS,Salary,Completed
TXN000004289,ACCT00000034,CUST000215,2024-10-06 05:19:27,Debit,13.41,,ATM,Healthcare,Completed
TXN000004290,ACCT00000607,CUST000073,2025-07-13 14:52:26,Credit,86763.28,,ATM,Healthcare,Completed
TXN000004291,ACCT00000326,CUST000011,2024-02-01 18:56:19,Debit,7357.06,,Online,Utilities,Completed
TXN000004292,ACCT00000121,CUST000228,2024-05-11 04:18:40,Credit,23189.66,,ATM,Utilities,Completed
TXN000004293,ACCT00000556,CUST000156,2022-05-08 04:17:22,Debit,2178.31,,Online,Entertainment,Completed
TXN000004294,ACCT00000696,CUST000377,2024-08-12 17:14:45,Debit,224.14,,Online,Groceries,Completed
TXN000004295,ACCT00000187,CUST000456,2023-05-20 03:57:23,Credit,77098.3,,Mobile App,Fuel,Completed
TXN000004296,ACCT00000508,CUST000082,2024-06-21 06:08:05,Debit,6399.14,,ATM,Healthcare,Completed
TXN000004297,ACCT00000155,CUST000084,2022-12-10 13:30:25,Debit,1440.24,,Branch,E-commerce,Completed
TXN000004298,ACCT00000615,CUST000488,2023-10-31 17:15:50,Debit,5784.65,,ATM,Dining,Completed
TXN000004299,ACCT00000397,CUST000180,2024-09-10 17:51:45,Debit,783.32,,Mobile App,Healthcare,Completed
TXN000004300,ACCT00000561,CUST000195,2022-03-17 04:34:03,Credit,120688.3,,Branch,Groceries,Completed
TXN000004301,ACCT00000353,CUST000255,2022-09-11 15:25:09,Debit,1173.36,,ATM,Salary,Completed
TXN000004302,ACCT00000051,CUST000336,2025-08-01 20:28:55,Debit,7279.68,,POS,Groceries,Completed
TXN000004303,ACCT00000532,CUST000451,2022-07-10 05:14:06,Credit,26843.45,,Branch,Utilities,Completed
TXN000004304,ACCT00000571,CUST000333,2025-04-09 02:26:33,Debit,3626.28,,Branch,Travel,Completed
TXN000004305,ACCT00000417,CUST000236,2025-07-28 15:18:40,Debit,5896.47,,Mobile App,Utilities,Completed
TXN000004306,ACCT00000626,CUST000289,2024-02-16 01:03:53,Debit,1050.68,,Branch,Groceries,Completed
TXN000004307,ACCT00000566,CUST000077,2025-07-30 02:33:32,Debit,8073.47,,Branch,Healthcare,Completed
TXN000004308,ACCT00000578,CUST000483,2023-05-21 22:21:10,Credit,58043.96,,Branch,Dining,Completed
TXN000004309,ACCT00000361,CUST000461,2022-02-16 08:24:29,Credit,77529.29,,ATM,Dining,Completed
TXN000004310,ACCT00000697,CUST000191,2025-06-14 16:57:52,Credit,63966.4,,Mobile App,Groceries,Completed
TXN000004311,ACCT00000424,CUST000179,2025-07-09 18:44:06,Debit,70.44,,POS,Travel,Pending
TXN000004312,ACCT00000349,CUST000356,2023-09-11 20:29:15,Credit,110906.23,,Mobile App,Fuel,Completed
TXN000004313,ACCT00000226,CUST000425,2024-11-28 22:57:00,Credit,125247.9,,Mobile App,Groceries,Completed
TXN000004314,ACCT00000499,CUST000196,2023-02-05 14:53:42,Debit,8438.57,,Mobile App,Travel,Completed
TXN000004315,ACCT00000081,CUST000088,2023-04-19 21:03:17,Debit,4983.17,,Mobile App,Groceries,Completed
TXN000004316,ACCT00000298,CUST000496,2024-08-21 14:23:12,Credit,100404.0,,POS,Education,Completed
TXN000004317,ACCT00000442,CUST000435,2022-10-06 06:52:57,Credit,40324.62,,Online,Fuel,Completed
TXN000004318,ACCT00000295,CUST000479,2023-12-07 11:32:32,Credit,73812.45,,POS,Dining,Completed
TXN000004319,ACCT00000088,CUST000163,2025-09-26 03:19:43,Credit,80770.14,,Online,Groceries,Pending
TXN000004320,ACCT00000099,CUST000466,2023-08-31 00:04:15,Credit,88231.35,,POS,Salary,Completed
TXN000004321,ACCT00000538,CUST000187,2024-09-05 16:39:08,Credit,87514.63,,ATM,Education,Completed
TXN000004322,ACCT00000301,CUST000219,2024-11-10 09:00:50,Credit,77629.51,,Mobile App,E-commerce,Completed
TXN000004323,ACCT00000597,CUST000004,2022-01-23 06:02:37,Debit,4922.96,,POS,Salary,Completed
TXN000004324,ACCT00000624,CUST000100,2025-06-07 01:38:50,Credit,85699.02,,POS,Utilities,Completed
TXN000004325,ACCT00000124,CUST000008,2025-03-24 08:58:44,Credit,85606.56,,POS,Salary,Completed
TXN000004326,ACCT00000554,CUST000158,2023-09-12 20:27:01,Credit,49040.06,,ATM,Entertainment,Completed
TXN000004327,ACCT00000316,CUST000062,2024-07-16 00:58:43,Debit,2907.07,,Branch,Healthcare,Completed
TXN000004328,ACCT00000562,CUST000419,2024-07-12 12:25:05,Credit,88433.89,,POS,Groceries,Completed
TXN000004329,ACCT00000128,CUST000141,2023-09-07 21:45:44,Credit,59687.3,,POS,Salary,Completed
TXN000004330,ACCT00000510,CUST000146,2025-03-04 21:19:31,Credit,50756.65,,Branch,Groceries,Completed
TXN000004331,ACCT00000162,CUST000398,2022-04-08 17:17:11,Credit,103260.22,,POS,Salary,Completed
TXN000004332,ACCT00000212,CUST000339,2022-05-15 17:47:15,Debit,2404.39,,Branch,Salary,Completed
TXN000004333,ACCT00000281,CUST000209,2022-10-06 13:12:52,Debit,9600.92,,Branch,Salary,Pending
TXN000004334,ACCT00000350,CUST000108,2025-07-09 22:45:37,Credit,98684.56,,ATM,Groceries,Pending
