History_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Merchant_Category,Transaction_Status
HIST000001510,ACCT00000202,CUST000257,2016-11-01 08:08:56,Credit,6370.368891665345,Mobile App,Groceries,Completed
HIST000001511,ACCT00000145,CUST000166,2016-10-09 18:54:28,Credit,20036.69852292697,Branch,Entertainment,Completed
HIST000001512,ACCT00000183,CUST000346,2018-09-04 18:52:17,Debit,3917.0854227161353,Branch,Dining,Completed
HIST000001513,ACCT00000289,CUST000119,2015-10-31 10:43:59,Debit,19112.131822372477,ATM,Healthcare,Completed
HIST000001514,ACCT00000689,CUST000023,2019-11-29 08:31:05,Credit,18617.22337840118,Mobile App,Dining,Completed
HIST000001515,ACCT00000121,CUST000228,2016-01-02 13:29:44,Debit,10161.715691784455,Mobile App,Travel,Completed
HIST000001516,ACCT00000431,CUST000388,2017-03-27 14:57:06,Debit,11102.423811525568,Online,Utilities,Completed
HIST000001517,ACCT00000110,CUST000344,2019-08-13 04:14:39,Debit,10071.543406310791,Mobile App,Education,Completed
HIST000001518,ACCT00000614,CUST000082,2015-10-21 09:21:33,Credit,19165.897075372934,POS,E-commerce,Completed
HIST000001519,ACCT00000605,CUST000181,2017-12-19 22:15:43,Debit,6419.962626778426,ATM,Salary,Completed
HIST000001520,ACCT00000029,CUST000071,2021-11-20 17:08:47,Debit,8392.77011286274,Online,Dining,Completed
HIST000001521,ACCT00000061,CUST000302,2018-02-15 14:16:11,Credit,7054.245724947956,POS,Healthcare,Completed
HIST000001522,ACCT00000662,CUST000004,2019-12-06 22:54:30,Credit,8715.310556598586,Online,Entertainment,Completed
HIST000001523,ACCT00000588,CUST000026,2017-06-20 06:00:42,Debit,9219.423294712898,Mobile App,Entertainment,Completed
HIST000001524,ACCT00000494,CUST000198,2018-01-14 22:15:01,Credit,24259.21402104682,Online,Fuel,Completed
HIST000001525,ACCT00000513,CUST000058,2017-07-20 18:52:57,Credit,17833.368657490275,Online,Education,Completed
HIST000001526,ACCT00000491,CUST000351,2017-01-19 18:13:11,Credit,4950.288980670147,Mobile App,E-commerce,Completed
HIST000001527,ACCT00000055,CUST000482,2021-04-02 21:54:16,Debit,7217.2238029882865,ATM,Salary,Completed
HIST000001528,ACCT00000460,CUST000033,2019-01-15 10:58:14,Debit,2025.0076910838939,ATM,Education,Completed
HIST000001529,ACCT00000590,CUST000148,2016-09-26 21:20:21,Debit,11838.516511754275,POS,Salary,Completed
HIST000001530,ACCT00000367,CUST000364,2015-05-25 17:28:53,Credit,3112.6523985856593,Branch,Entertainment,Completed
HIST000001531,ACCT00000162,CUST000398,2018-08-11 22:24:00,Credit,16924.88315441549,Mobile App,Dining,Completed
HIST000001532,ACCT00000150,CUST000316,2017-05-13 11:16:27,Credit,1962.9579078306701,Mobile App,Entertainment,Completed
HIST000001533,ACCT00000478,CUST000350,2016-03-22 02:19:24,Credit,38.163949974747084,Mobile App,Education,Completed
HIST000001534,ACCT00000500,CUST000124,2020-01-05 12:43:23,Debit,5260.556221818112,Mobile App,Fuel,Completed
HIST000001535,ACCT00000584,CUST000466,2017-04-13 21:25:46,Debit,2093.761959107326,Online,Fuel,Completed
HIST000001536,ACCT00000447,CUST000276,2018-10-06 14:58:00,Debit,8944.188193957794,Mobile App,Education,Completed
HIST000001537,ACCT00000492,CUST000158,2017-03-09 19:34:50,Credit,1448.351071760797,Mobile App,Healthcare,Completed
HIST000001538,ACCT00000632,CUST000075,2015-09-17 07:36:18,Debit,10622.283233826032,Branch,Groceries,Completed
HIST000001539,ACCT00000454,CUST000489,2018-03-24 18:05:56,Debit,19592.078466937717,Mobile App,Healthcare,Completed
HIST000001540,ACCT00000636,CUST000405,2021-10-04 01:04:38,Credit,3631.860241698083,Branch,Salary,Completed
HIST000001541,ACCT00000289,CUST000119,2015-11-08 17:17:29,Credit,3433.0945124579443,POS,Entertainment,Completed
HIST000001542,ACCT00000077,CUST000492,2020-08-30 07:42:39,Debit,10535.968556425061,Online,Groceries,Completed
HIST000001543,ACCT00000293,CUST000340,2015-03-04 17:18:19,Credit,230.28825977688211,ATM,Groceries,Completed
HIST000001544,ACCT00000472,CUST000440,2021-11-08 03:21:59,Debit,10571.84672991998,Mobile App,Utilities,Completed
HIST000001545,ACCT00000138,CUST000182,2020-01-24 00:59:18,Credit,11664.786327820879,Online,Entertainment,Completed
HIST000001546,ACCT00000468,CUST000232,2015-06-24 16:44:42,Debit,17999.141315531648,POS,E-commerce,Completed
HIST000001547,ACCT00000449,CUST000369,2019-07-02 21:13:12,Debit,2271.880553018943,Branch,Dining,Completed
HIST000001548,ACCT00000406,CUST000053,2016-11-20 18:49:33,Credit,6313.302882765694,Branch,Groceries,Completed
HIST000001549,ACCT00000081,CUST000088,2019-12-15 13:51:37,Debit,1309.0713252350743,Branch,Entertainment,Completed
HIST000001550,ACCT00000065,CUST000114,2020-08-17 21:34:29,Debit,6613.0280745652,ATM,Utilities,Completed
HIST000001551,ACCT00000332,CUST000014,2019-05-08 02:39:11,Credit,11773.978448569964,Branch,Healthcare,Completed
HIST000001552,ACCT00000454,CUST000489,2016-11-30 19:42:47,Debit,8941.015602116935,Online,Education,Completed
HIST000001553,ACCT00000059,CUST000044,2020-11-27 10:38:53,Debit,32996.19701903226,ATM,Education,Completed
HIST000001554,ACCT00000282,CUST000260,2019-10-29 07:31:48,Debit,20551.134338885007,ATM,Education,Completed
HIST000001555,ACCT00000369,CUST000339,2018-07-12 21:40:18,Debit,5150.909235203771,POS,Entertainment,Completed
HIST000001556,ACCT00000007,CUST000393,2016-07-28 10:02:47,Debit,15408.733915975712,POS,Entertainment,Completed
HIST000001557,ACCT00000465,CUST000050,2016-10-23 23:59:24,Debit,14641.6223717295,Mobile App,Education,Completed
HIST000001558,ACCT00000649,CUST000084,2020-08-09 08:00:18,Debit,35280.4799767947,ATM,Groceries,Completed
HIST000001559,ACCT00000101,CUST000085,2020-08-14 04:36:04,Credit,2082.5753464058744,Mobile App,Salary,Completed
HIST000001560,ACCT00000424,CUST000179,2016-05-01 04:20:51,Debit,3554.031033207686,Mobile App,Dining,Completed
HIST000001561,ACCT00000162,CUST000398,2016-05-09 21:38:03,Credit,17271.19944626124,ATM,Groceries,Completed
HIST000001562,ACCT00000426,CUST000469,2015-08-29 07:17:58,Debit,10835.447656890738,Mobile App,Healthcare,Completed
HIST000001563,ACCT00000343,CUST000131,2017-04-18 14:58:32,Credit,8276.129884925307,POS,Groceries,Completed
HIST000001564,ACCT00000176,CUST000043,2020-07-13 11:58:29,Credit,6219.86913879235,ATM,Travel,Completed
HIST000001565,ACCT00000256,CUST000436,2017-11-26 15:59:40,Debit,1531.2931950944576,Branch,Education,Completed
HIST000001566,ACCT00000086,CUST000310,2015-07-19 06:57:36,Debit,7932.927219164121,ATM,Travel,Completed
HIST000001567,ACCT00000348,CUST000290,2015-06-13 09:31:03,Debit,4652.338021151405,Branch,Entertainment,Completed
HIST000001568,ACCT00000072,CUST000207,2021-01-07 20:17:45,Debit,7709.456409026254,Mobile App,E-commerce,Completed
HIST000001569,ACCT00000626,CUST000289,2021-11-29 23:17:29,Credit,10377.891674425893,ATM,Salary,Completed
HIST000001570,ACCT00000494,CUST000198,2018-06-16 03:02:29,Debit,3985.740052282925,Branch,Education,Completed
HIST000001571,ACCT00000497,CUST000457,2020-02-29 17:35:12,Credit,12959.280575173734,POS,Groceries,Completed
HIST000001572,ACCT00000336,CUST000461,2017-03-08 10:35:27,Credit,36229.75849849176,POS,Salary,Completed
HIST000001573,ACCT00000325,CUST000295,2019-01-07 01:25:11,Credit,10731.065834636058,ATM,Travel,Completed
HIST000001574,ACCT00000174,CUST000199,2016-07-11 13:41:00,Credit,6007.139706127449,POS,Travel,Completed
HIST000001575,ACCT00000059,CUST000044,2018-04-16 17:09:14,Credit,594.6299591322677,Mobile App,Healthcare,Completed
HIST000001576,ACCT00000113,CUST000100,2021-08-21 11:53:17,Credit,5379.068073830939,Branch,Travel,Completed
HIST000001577,ACCT00000109,CUST000179,2021-04-14 03:42:28,Debit,806.9005923715113,POS,Education,Completed
HIST000001578,ACCT00000112,CUST000383,2021-09-30 19:18:15,Debit,15836.698000843195,Branch,Fuel,Completed
HIST000001579,ACCT00000572,CUST000173,2021-09-16 12:27:12,Debit,7609.681796170695,POS,Groceries,Completed
HIST000001580,ACCT00000378,CUST000439,2019-09-25 11:36:38,Debit,15894.228618918441,ATM,Dining,Completed
HIST000001581,ACCT00000512,CUST000066,2020-09-16 05:38:14,Credit,1226.6745164284475,Branch,Education,Completed
HIST000001582,ACCT00000044,CUST000346,2019-09-26 11:24:56,Debit,20906.00263665508,POS,Education,Completed
HIST000001583,ACCT00000562,CUST000419,2018-03-31 00:28:08,Credit,3002.1729886214493,ATM,Travel,Completed
HIST000001584,ACCT00000278,CUST000154,2021-03-30 20:05:31,Credit,6654.2784296559,ATM,Travel,Completed
HIST000001585,ACCT00000286,CUST000499,2021-05-08 14:28:40,Debit,31127.844572506656,Mobile App,Travel,Completed
HIST000001586,ACCT00000149,CUST000240,2021-05-15 04:36:12,Credit,16899.732963533403,POS,Groceries,Completed
HIST000001587,ACCT00000543,CUST000278,2019-08-02 01:12:24,Debit,3864.86470365913,Branch,Groceries,Completed
HIST000001588,ACCT00000067,CUST000255,2017-10-17 07:44:15,Debit,2524.3342219647348,Online,Education,Completed
HIST000001589,ACCT00000686,CUST000355,2019-05-10 02:25:02,Credit,35099.675276678754,Online,Healthcare,Completed
HIST000001590,ACCT00000523,CUST000030,2017-02-22 03:26:08,Credit,26682.30660975814,ATM,Travel,Completed
HIST000001591,ACCT00000147,CUST000462,2017-03-02 14:15:53,Debit,22927.13772370637,POS,Dining,Completed
HIST000001592,ACCT00000682,CUST000478,2019-04-18 16:46:05,Debit,1032.0960514840185,Branch,Salary,Completed
HIST000001593,ACCT00000006,CUST000388,2018-10-15 10:52:04,Credit,34114.136046101296,Mobile App,Utilities,Completed
HIST000001594,ACCT00000450,CUST000295,2020-07-22 23:38:08,Debit,9420.224046091655,ATM,Healthcare,Completed
HIST000001595,ACCT00000548,CUST000401,2015-08-30 17:51:25,Credit,16727.16044363747,Online,Healthcare,Completed
HIST000001596,ACCT00000369,CUST000339,2019-11-27 23:56:45,Credit,7156.344573274484,Online,Entertainment,Completed
HIST000001597,ACCT00000611,CUST000139,2021-05-13 16:40:37,Credit,4406.401144120982,POS,Healthcare,Completed
HIST000001598,ACCT00000108,CUST000251,2020-10-23 12:52:48,Debit,1978.6559128834488,Branch,Travel,Completed
HIST000001599,ACCT00000125,CUST000099,2018-11-27 00:46:09,Debit,2484.320078970053,Branch,Groceries,Completed
HIST000001600,ACCT00000030,CUST000241,2021-10-10 17:51:42,Credit,12301.899784136946,POS,Groceries,Completed
HIST000001601,ACCT00000083,CUST000369,2020-11-06 22:57:52,Credit,9406.397585304656,Branch,Utilities,Completed
HIST000001602,ACCT00000550,CUST000391,2015-01-19 12:54:12,Debit,4622.343557555793,POS,Education,Completed
HIST000001603,ACCT00000567,CUST000365,2017-02-17 00:46:02,Debit,23114.28791238625,Mobile App,Travel,Completed
HIST000001604,ACCT00000377,CUST000447,2018-01-31 12:38:22,Credit,30601.036824888768,POS,Utilities,Completed
HIST000001605,ACCT00000543,CUST000278,2020-04-26 05:13:28,Credit,11118.64697505434,POS,Education,Completed
HIST000001606,ACCT00000047,CUST000210,2018-09-08 17:45:47,Credit,13612.864479907752,POS,Salary,Completed
HIST000001607,ACCT00000095,CUST000338,2020-02-20 21:52:17,Debit,18763.554419062035,Online,Fuel,Completed
HIST000001608,ACCT00000239,CUST000347,2017-07-19 04:21:08,Debit,4221.542707359667,Branch,Entertainment,Completed
HIST000001609,ACCT00000011,CUST000025,2020-05-27 03:47:54,Debit,7495.040808607491,ATM,E-commerce,Completed
HIST000001610,ACCT00000163,CUST000052,2018-11-06 18:59:12,Debit,16831.380599776654,Branch,Dining,Completed
HIST000001611,ACCT00000497,CUST000457,2019-07-20 08:49:17,Debit,22893.99685136216,Online,Healthcare,Completed
HIST000001612,ACCT00000475,CUST000457,2017-05-21 03:15:21,Debit,1393.5681778547819,Mobile App,Dining,Completed
HIST000001613,ACCT00000105,CUST000198,2016-06-13 23:13:02,Debit,8203.709397530722,Branch,Dining,Completed
HIST000001614,ACCT00000599,CUST000387,2021-11-16 15:19:00,Credit,25142.88757218509,Branch,Education,Completed
HIST000001615,ACCT00000644,CUST000073,2021-07-30 09:54:29,Credit,20488.324910546213,Mobile App,Fuel,Completed
HIST000001616,ACCT00000553,CUST000462,2015-04-01 21:31:54,Debit,3280.1511977750215,Online,Salary,Completed
HIST000001617,ACCT00000351,CUST000081,2021-06-04 18:22:49,Credit,22590.03174323556,Online,Groceries,Completed
HIST000001618,ACCT00000545,CUST000197,2016-11-02 15:26:16,Credit,18110.454003299637,ATM,Groceries,Completed
HIST000001619,ACCT00000573,CUST000042,2019-08-04 20:13:12,Debit,11269.342531120332,Online,E-commerce,Completed
HIST000001620,ACCT00000503,CUST000443,2020-08-06 21:27:41,Debit,383.1624773094418,ATM,Healthcare,Completed
HIST000001621,ACCT00000665,CUST000334,2016-06-07 05:00:09,Debit,5581.821987825033,POS,Entertainment,Completed
HIST000001622,ACCT00000469,CUST000311,2015-07-13 11:05:35,Debit,2094.5874309084847,Branch,E-commerce,Completed
HIST000001623,ACCT00000634,CUST000306,2017-12-28 19:48:40,Debit,23576.09864982431,Branch,Utilities,Completed
HIST000001624,ACCT00000401,CUST000322,2018-09-23 03:57:48,Credit,2541.3122698641555,ATM,Healthcare,Completed
HIST000001625,ACCT00000424,CUST000179,2016-04-16 05:35:30,Credit,6217.075570875894,Branch,Fuel,Completed
HIST000001626,ACCT00000407,CUST000446,2021-05-07 09:28:10,Debit,4044.491738340952,POS,Groceries,Completed
HIST000001627,ACCT00000136,CUST000212,2021-08-22 01:54:14,Credit,15113.288361188324,Online,Healthcare,Completed
HIST000001628,ACCT00000526,CUST000196,2019-02-25 17:05:28,Debit,1464.715364157295,Online,Groceries,Completed
HIST000001629,ACCT00000634,CUST000306,2016-04-05 08:30:27,Debit,3828.873318147029,Branch,Travel,Completed
HIST000001630,ACCT00000369,CUST000339,2015-05-23 22:03:08,Debit,15200.585596513905,POS,Dining,Completed
HIST000001631,ACCT00000275,CUST000401,2015-02-26 23:37:43,Credit,14360.418834459277,Mobile App,Education,Completed
HIST000001632,ACCT00000210,CUST000422,2021-12-29 23:22:19,Credit,5092.078319858076,ATM,Fuel,Completed
HIST000001633,ACCT00000205,CUST000307,2020-05-29 23:32:40,Credit,10901.885862373143,ATM,Groceries,Completed
HIST000001634,ACCT00000053,CUST000411,2020-06-10 13:07:18,Debit,30261.039672014027,POS,Healthcare,Completed
HIST000001635,ACCT00000331,CUST000097,2019-08-05 10:49:03,Credit,19738.277345346993,Mobile App,Travel,Completed
HIST000001636,ACCT00000247,CUST000136,2021-01-19 13:33:21,Debit,4602.103583969249,ATM,Groceries,Completed
HIST000001637,ACCT00000284,CUST000288,2018-08-30 19:30:50,Debit,5200.410407210605,Online,E-commerce,Completed
HIST000001638,ACCT00000666,CUST000496,2021-01-29 02:06:03,Credit,618.4047464505866,ATM,Fuel,Completed
HIST000001639,ACCT00000624,CUST000100,2020-12-03 08:50:38,Credit,8249.745479967029,ATM,Healthcare,Completed
HIST000001640,ACCT00000283,CUST000445,2019-10-23 02:47:08,Debit,6495.134073943216,POS,E-commerce,Completed
HIST000001641,ACCT00000639,CUST000466,2021-10-11 13:52:40,Debit,6887.8489299908615,Branch,Travel,Completed
HIST000001642,ACCT00000479,CUST000052,2020-03-12 01:43:06,Debit,1559.3396621592456,Branch,Fuel,Completed
HIST000001643,ACCT00000249,CUST000353,2015-06-29 05:18:44,Credit,28423.149074209086,POS,Groceries,Completed
HIST000001644,ACCT00000130,CUST000471,2019-02-26 22:40:15,Debit,5935.2475586985165,Online,Education,Completed
HIST000001645,ACCT00000436,CUST000116,2017-03-27 18:09:04,Credit,19194.805872650286,ATM,Entertainment,Completed
HIST000001646,ACCT00000005,CUST000467,2020-10-31 04:11:51,Debit,11083.7161499377,Branch,Groceries,Completed
HIST000001647,ACCT00000122,CUST000437,2020-04-20 03:57:52,Credit,18366.348775786646,POS,E-commerce,Completed
HIST000001648,ACCT00000306,CUST000301,2019-02-07 03:12:24,Debit,28599.571631123028,Mobile App,Fuel,Completed
HIST000001649,ACCT00000001,CUST000471,2019-08-11 17:55:10,Credit,1346.5037462212467,Online,Education,Completed
HIST000001650,ACCT00000315,CUST000102,2015-03-17 16:32:31,Credit,20685.625077808567,Online,Fuel,Completed
HIST000001651,ACCT00000169,CUST000312,2019-04-07 17:07:15,Credit,1860.8298729920043,ATM,Education,Completed
HIST000001652,ACCT00000168,CUST000178,2017-12-06 05:52:12,Credit,26149.677978435346,Online,Salary,Completed
HIST000001653,ACCT00000014,CUST000266,2018-02-24 22:51:26,Debit,22806.681845213137,Mobile App,E-commerce,Completed
HIST000001654,ACCT00000075,CUST000290,2017-09-19 23:19:03,Credit,629.5685935295487,ATM,Utilities,Completed
HIST000001655,ACCT00000194,CUST000317,2017-10-20 15:31:31,Debit,1037.96222855628,Branch,Education,Completed
HIST000001656,ACCT00000083,CUST000369,2015-10-13 10:24:04,Credit,7163.270108253624,Mobile App,Fuel,Completed
HIST000001657,ACCT00000486,CUST000273,2020-09-20 08:15:08,Credit,2555.1307823655725,ATM,E-commerce,Completed
HIST000001658,ACCT00000126,CUST000089,2016-10-09 01:17:59,Debit,9791.068770026983,Mobile App,Travel,Completed
HIST000001659,ACCT00000090,CUST000235,2019-05-13 11:15:02,Debit,10145.734165196067,Branch,Utilities,Completed
HIST000001660,ACCT00000297,CUST000289,2015-11-13 08:53:07,Debit,12472.5579201572,ATM,Groceries,Completed
HIST000001661,ACCT00000505,CUST000432,2017-03-13 11:35:30,Debit,12244.796194282662,Branch,E-commerce,Completed
HIST000001662,ACCT00000070,CUST000074,2017-10-26 01:35:43,Credit,12536.944362802984,Mobile App,Dining,Completed
HIST000001663,ACCT00000218,CUST000194,2016-11-02 22:13:06,Debit,14934.452862207072,POS,Healthcare,Completed
HIST000001664,ACCT00000640,CUST000081,2016-03-27 17:45:10,Credit,23597.823275940074,Mobile App,Dining,Completed
HIST000001665,ACCT00000598,CUST000033,2017-04-04 00:51:42,Credit,11163.311532982661,Online,Fuel,Completed
HIST000001666,ACCT00000477,CUST000276,2020-03-15 15:31:15,Debit,13996.376257338428,ATM,Dining,Completed
HIST000001667,ACCT00000155,CUST000084,2020-09-26 05:48:21,Credit,4103.9824185132675,Online,Entertainment,Completed
HIST000001668,ACCT00000618,CUST000160,2015-05-31 11:43:40,Credit,12468.549421677424,ATM,E-commerce,Completed
HIST000001669,ACCT00000423,CUST000443,2016-09-09 07:45:38,Credit,18516.721396664787,ATM,Education,Completed
HIST000001670,ACCT00000083,CUST000369,2016-04-07 00:45:59,Credit,3816.699211943873,ATM,Entertainment,Completed
HIST000001671,ACCT00000489,CUST000013,2016-09-29 11:33:57,Credit,29023.069510980335,Mobile App,Utilities,Completed
HIST000001672,ACCT00000141,CUST000331,2020-06-27 12:08:31,Credit,5528.775618955252,Mobile App,Utilities,Completed
HIST000001673,ACCT00000582,CUST000034,2016-11-20 04:41:57,Credit,18689.429605429694,POS,Dining,Completed
HIST000001674,ACCT00000295,CUST000479,2016-08-12 08:32:56,Credit,8516.10568710386,Branch,Entertainment,Completed
HIST000001675,ACCT00000438,CUST000356,2017-12-23 05:44:47,Debit,12026.258394282413,ATM,Travel,Completed
HIST000001676,ACCT00000323,CUST000038,2020-11-23 00:36:35,Credit,15055.987211617266,Branch,Healthcare,Completed
HIST000001677,ACCT00000566,CUST000077,2021-06-21 04:39:24,Debit,9452.644858584357,Branch,Groceries,Completed
HIST000001678,ACCT00000557,CUST000213,2019-12-19 08:47:37,Credit,3819.7012150871906,ATM,Travel,Completed
HIST000001679,ACCT00000391,CUST000458,2020-12-18 16:16:13,Debit,5156.7796693322525,ATM,Fuel,Completed
HIST000001680,ACCT00000459,CUST000365,2020-04-02 02:23:36,Credit,25929.23821359174,POS,Entertainment,Completed
HIST000001681,ACCT00000246,CUST000212,2020-09-24 09:18:46,Debit,2434.7570232518133,Online,Entertainment,Completed
HIST000001682,ACCT00000009,CUST000165,2017-05-23 15:07:43,Debit,7039.621971705959,Online,Entertainment,Completed
HIST000001683,ACCT00000228,CUST000211,2020-11-18 10:06:57,Debit,690.4204626935034,ATM,Dining,Completed
HIST000001684,ACCT00000396,CUST000215,2015-01-13 15:16:56,Debit,10605.402747062964,Branch,Groceries,Completed
HIST000001685,ACCT00000626,CUST000289,2021-03-06 11:31:48,Debit,22206.61361835524,POS,Groceries,Completed
HIST000001686,ACCT00000265,CUST000327,2015-01-18 22:04:26,Debit,3348.168929998181,Branch,Entertainment,Completed
HIST000001687,ACCT00000560,CUST000228,2018-09-15 02:28:07,Credit,11351.59920732403,POS,Fuel,Completed
HIST000001688,ACCT00000311,CUST000168,2018-12-22 20:34:00,Debit,21273.2805705239,POS,Salary,Completed
HIST000001689,ACCT00000399,CUST000228,2015-05-14 01:13:01,Debit,1001.8321745767516,POS,E-commerce,Completed
HIST000001690,ACCT00000489,CUST000013,2021-03-29 12:00:33,Credit,11384.269187273432,POS,Entertainment,Completed
HIST000001691,ACCT00000424,CUST000179,2019-04-14 05:06:51,Debit,7361.032658853159,Branch,Entertainment,Completed
HIST000001692,ACCT00000498,CUST000106,2016-08-24 06:47:36,Debit,34349.23482936421,Mobile App,Fuel,Completed
HIST000001693,ACCT00000151,CUST000205,2016-09-17 06:05:35,Debit,16236.561615399467,ATM,Dining,Completed
HIST000001694,ACCT00000472,CUST000440,2015-04-02 18:51:15,Debit,2688.7227348703277,Mobile App,Dining,Completed
HIST000001695,ACCT00000556,CUST000156,2016-06-11 07:40:11,Credit,4274.004770667565,POS,Education,Completed
HIST000001696,ACCT00000052,CUST000102,2020-05-14 03:39:38,Credit,3632.0413659244837,Branch,Utilities,Completed
HIST000001697,ACCT00000537,CUST000214,2020-11-21 04:48:26,Credit,920.1953317817697,Online,Utilities,Completed
HIST000001698,ACCT00000004,CUST000370,2019-10-17 13:23:19,Credit,28435.33464799408,Online,Healthcare,Completed
HIST000001699,ACCT00000472,CUST000440,2019-06-27 13:55:17,Debit,9706.416666578827,Mobile App,Utilities,Completed
HIST000001700,ACCT00000434,CUST000182,2019-08-19 12:36:33,Credit,6617.617079482441,ATM,Groceries,Completed
HIST000001701,ACCT00000388,CUST000325,2021-08-04 22:45:08,Credit,4779.943200395481,Mobile App,Fuel,Completed
HIST000001702,ACCT00000065,CUST000114,2016-05-10 22:49:01,Credit,3591.076395861566,Mobile App,Groceries,Completed
HIST000001703,ACCT00000320,CUST000035,2021-03-08 10:29:57,Debit,3696.600140739891,Branch,Salary,Completed
HIST000001704,ACCT00000558,CUST000288,2020-09-18 18:48:14,Credit,3607.150278554199,POS,E-commerce,Completed
HIST000001705,ACCT00000516,CUST000479,2015-03-14 04:42:23,Credit,15476.792795985197,Mobile App,Utilities,Completed
HIST000001706,ACCT00000694,CUST000189,2018-10-28 19:37:22,Debit,12307.813357909221,Online,Travel,Completed
HIST000001707,ACCT00000104,CUST000061,2020-08-30 15:36:38,Credit,10026.939336473439,Mobile App,Education,Completed
HIST000001708,ACCT00000009,CUST000165,2016-11-05 00:29:54,Debit,31407.872345743228,ATM,Fuel,Completed
HIST000001709,ACCT00000064,CUST000296,2019-07-09 07:05:46,Debit,8597.538489957966,Branch,Fuel,Completed
HIST000001710,ACCT00000005,CUST000467,2020-04-03 10:37:12,Credit,14867.672322040991,Branch,Travel,Completed
HIST000001711,ACCT00000544,CUST000103,2018-11-17 21:50:52,Debit,12755.841957629906,Branch,Fuel,Completed
HIST000001712,ACCT00000253,CUST000325,2016-08-20 18:11:58,Credit,22693.968410846177,POS,E-commerce,Completed
HIST000001713,ACCT00000553,CUST000462,2018-03-17 18:05:39,Credit,6114.869351062611,Online,Healthcare,Completed
HIST000001714,ACCT00000062,CUST000166,2016-07-21 22:24:20,Debit,1858.6313318875186,Online,Utilities,Completed
HIST000001715,ACCT00000687,CUST000194,2019-04-16 23:22:46,Debit,2192.2684606359635,POS,Healthcare,Completed
HIST000001716,ACCT00000425,CUST000316,2017-07-13 17:58:58,Debit,19825.181309081607,Branch,Dining,Completed
HIST000001717,ACCT00000592,CUST000450,2019-01-20 13:01:12,Credit,6140.334623264876,Online,Groceries,Completed
HIST000001718,ACCT00000544,CUST000103,2019-03-30 09:45:45,Debit,25739.952566796,Online,Education,Completed
HIST000001719,ACCT00000537,CUST000214,2016-06-21 10:10:25,Credit,9965.050435368652,Online,Education,Completed
HIST000001720,ACCT00000110,CUST000344,2016-01-29 17:09:52,Credit,7909.402167629833,Mobile App,Fuel,Completed
HIST000001721,ACCT00000509,CUST000086,2015-03-13 20:17:09,Credit,5818.481391234036,ATM,E-commerce,Completed
HIST000001722,ACCT00000328,CUST000219,2019-02-20 20:21:42,Debit,14815.90519108804,Online,Education,Completed
HIST000001723,ACCT00000206,CUST000364,2021-01-28 13:55:21,Debit,15852.234378944118,Branch,Salary,Completed
HIST000001724,ACCT00000123,CUST000429,2019-01-25 03:46:41,Credit,6024.127466246119,POS,Salary,Completed
HIST000001725,ACCT00000277,CUST000052,2019-02-01 18:43:15,Credit,4159.442675264422,Branch,Entertainment,Completed
HIST000001726,ACCT00000202,CUST000257,2015-12-12 12:30:30,Credit,13705.025925893193,Mobile App,Salary,Completed
HIST000001727,ACCT00000461,CUST000100,2016-12-03 06:09:05,Debit,2747.580729511558,Branch,Dining,Completed
HIST000001728,ACCT00000490,CUST000313,2018-06-23 04:08:58,Credit,7464.813209952041,Online,Groceries,Completed
HIST000001729,ACCT00000541,CUST000461,2017-08-17 17:50:16,Debit,5088.20809903639,POS,Fuel,Completed
HIST000001730,ACCT00000281,CUST000209,2021-01-30 08:58:25,Credit,7994.086346420121,Branch,Groceries,Completed
HIST000001731,ACCT00000118,CUST000089,2017-10-28 15:40:13,Credit,18103.146551049824,POS,Travel,Completed
HIST000001732,ACCT00000417,CUST000236,2018-04-14 20:47:22,Debit,13725.469777825916,ATM,Dining,Completed
HIST000001733,ACCT00000630,CUST000435,2020-12-08 12:30:20,Credit,11948.738872336047,Mobile App,E-commerce,Completed
HIST000001734,ACCT00000438,CUST000356,2017-12-01 11:48:23,Debit,10605.091327922895,Branch,E-commerce,Completed
HIST000001735,ACCT00000680,CUST000144,2017-07-23 05:42:33,Debit,20635.141063349733,Branch,E-commerce,Completed
HIST000001736,ACCT00000576,CUST000019,2021-09-15 00:03:28,Credit,2980.3826836471026,POS,Education,Completed
HIST000001737,ACCT00000179,CUST000492,2020-03-10 14:46:08,Debit,12173.369713255059,Mobile App,Dining,Completed
HIST000001738,ACCT00000057,CUST000118,2018-12-10 04:28:48,Debit,4159.642678303465,Online,Healthcare,Completed
HIST000001739,ACCT00000484,CUST000470,2020-03-28 12:13:00,Credit,829.996403529075,ATM,Healthcare,Completed
HIST000001740,ACCT00000683,CUST000477,2015-03-14 22:07:07,Debit,5107.548601240824,Branch,Travel,Completed
HIST000001741,ACCT00000107,CUST000427,2016-12-08 07:54:11,Debit,4041.8101581464484,POS,Entertainment,Completed
HIST000001742,ACCT00000571,CUST000333,2018-06-18 23:38:52,Debit,2339.2617544550167,Online,Dining,Completed
HIST000001743,ACCT00000139,CUST000425,2021-11-01 08:10:09,Debit,17032.063400281975,Mobile App,Dining,Completed
HIST000001744,ACCT00000538,CUST000187,2018-04-27 13:09:42,Debit,294.12028952512355,Online,E-commerce,Completed
HIST000001745,ACCT00000663,CUST000262,2017-02-24 16:25:30,Credit,8636.502000446288,Mobile App,Healthcare,Completed
